,Year, Month, Day,     Extent
0,YYYY,    MM,  DD, 10^6 sq km
6396,2000,    11,  05,     16.972
6397,2000,    11,  06,     16.819
6398,2000,    11,  07,     16.792
6399,2000,    11,  08,     16.674
6400,2000,    11,  09,     16.542
6401,2000,    11,  10,     16.488
6402,2000,    11,  11,     16.402
6403,2000,    11,  12,     16.357
6404,2000,    11,  13,     16.292
6405,2000,    11,  14,     16.221
6406,2000,    11,  15,     16.079
6407,2000,    11,  16,     15.996
6408,2000,    11,  17,     15.797
6409,2000,    11,  18,     15.626
6410,2000,    11,  19,     15.453
6411,2000,    11,  20,     15.339
6412,2000,    11,  21,     15.261
6413,2000,    11,  22,     15.095
6414,2000,    11,  23,     14.912
6415,2000,    11,  24,     14.718
6416,2000,    11,  25,     14.553
6417,2000,    11,  26,     14.342
6418,2000,    11,  27,     14.155
6419,2000,    11,  28,     13.927
6420,2000,    11,  29,     13.742
6421,2000,    11,  30,     13.552
6422,2000,    12,  01,     13.355
6423,2000,    12,  02,     13.090
6424,2000,    12,  03,     12.906
6425,2000,    12,  04,     12.720
6426,2000,    12,  05,     12.529
6427,2000,    12,  06,     12.277
6428,2000,    12,  07,     11.984
6429,2000,    12,  08,     11.818
6430,2000,    12,  09,     11.570
6431,2000,    12,  10,     11.283
6432,2000,    12,  11,     11.017
6433,2000,    12,  12,     10.730
6434,2000,    12,  13,     10.474
6435,2000,    12,  14,     10.207
6436,2000,    12,  15,      9.946
6437,2000,    12,  16,      9.729
6438,2000,    12,  17,      9.479
6439,2000,    12,  18,      9.297
6440,2000,    12,  19,      9.119
6441,2000,    12,  20,      8.934
6442,2000,    12,  21,      8.645
6443,2000,    12,  22,      8.467
6444,2000,    12,  23,      8.221
6445,2000,    12,  24,      8.054
6446,2000,    12,  25,      7.869
6447,2000,    12,  26,      7.706
6448,2000,    12,  27,      7.503
6449,2000,    12,  28,      7.336
6450,2000,    12,  29,      7.126
6451,2000,    12,  30,      6.985
6452,2000,    12,  31,      6.825
6453,2001,    01,  01,      6.678
6454,2001,    01,  02,      6.491
6455,2001,    01,  03,      6.332
6456,2001,    01,  04,      6.152
6457,2001,    01,  05,      6.080
6458,2001,    01,  06,      5.937
6459,2001,    01,  07,      5.880
6460,2001,    01,  08,      5.810
6461,2001,    01,  09,      5.716
6462,2001,    01,  10,      5.589
6463,2001,    01,  11,      5.514
6464,2001,    01,  12,      5.498
6465,2001,    01,  13,      5.365
6466,2001,    01,  14,      5.339
6467,2001,    01,  15,      5.230
6468,2001,    01,  16,      5.167
6469,2001,    01,  17,      5.078
6470,2001,    01,  18,      5.012
6471,2001,    01,  19,      4.984
6472,2001,    01,  20,      4.900
6473,2001,    01,  21,      4.809
6474,2001,    01,  22,      4.749
6475,2001,    01,  23,      4.666
6476,2001,    01,  24,      4.552
6477,2001,    01,  25,      4.504
6478,2001,    01,  26,      4.503
6479,2001,    01,  27,      4.443
6480,2001,    01,  28,      4.440
6481,2001,    01,  29,      4.314
6482,2001,    01,  30,      4.279
6483,2001,    01,  31,      4.215
6484,2001,    02,  01,      4.137
6485,2001,    02,  02,      4.064
6486,2001,    02,  03,      4.000
6487,2001,    02,  04,      3.921
6488,2001,    02,  05,      3.878
6489,2001,    02,  06,      3.747
6490,2001,    02,  07,      3.676
6491,2001,    02,  08,      3.718
6492,2001,    02,  09,      3.702
6493,2001,    02,  10,      3.687
6494,2001,    02,  11,      3.608
6495,2001,    02,  12,      3.570
6496,2001,    02,  13,      3.538
6497,2001,    02,  14,      3.529
6498,2001,    02,  15,      3.476
6499,2001,    02,  16,      3.488
6500,2001,    02,  17,      3.465
6501,2001,    02,  18,      3.466
6502,2001,    02,  19,      3.441
6503,2001,    02,  20,      3.459
6504,2001,    02,  21,      3.485
6505,2001,    02,  22,      3.487
6506,2001,    02,  23,      3.460
6507,2001,    02,  24,      3.517
6508,2001,    02,  25,      3.569
6509,2001,    02,  26,      3.643
6510,2001,    02,  27,      3.722
6511,2001,    02,  28,      3.757
6512,2001,    03,  01,      3.781
6513,2001,    03,  02,      3.836
6514,2001,    03,  03,      3.854
6515,2001,    03,  04,      3.870
6516,2001,    03,  05,      3.953
6517,2001,    03,  06,      4.027
6518,2001,    03,  07,      4.130
6519,2001,    03,  08,      4.215
6520,2001,    03,  09,      4.268
6521,2001,    03,  10,      4.424
6522,2001,    03,  11,      4.493
6523,2001,    03,  12,      4.524
6524,2001,    03,  13,      4.594
6525,2001,    03,  14,      4.690
6526,2001,    03,  15,      4.691
6527,2001,    03,  16,      4.757
6528,2001,    03,  17,      4.839
6529,2001,    03,  18,      4.851
6530,2001,    03,  19,      4.919
6531,2001,    03,  20,      5.009
6532,2001,    03,  21,      5.064
6533,2001,    03,  22,      5.101
6534,2001,    03,  23,      5.195
6535,2001,    03,  24,      5.259
6536,2001,    03,  25,      5.296
6537,2001,    03,  26,      5.362
6538,2001,    03,  27,      5.416
6539,2001,    03,  28,      5.465
6540,2001,    03,  29,      5.538
6541,2001,    03,  30,      5.603
6542,2001,    03,  31,      5.651
6543,2001,    04,  01,      5.726
6544,2001,    04,  02,      5.726
6545,2001,    04,  03,      5.780
6546,2001,    04,  04,      5.867
6547,2001,    04,  05,      5.927
6548,2001,    04,  06,      6.021
6549,2001,    04,  07,      6.152
6550,2001,    04,  08,      6.238
6551,2001,    04,  09,      6.353
6552,2001,    04,  10,      6.448
6553,2001,    04,  11,      6.553
6554,2001,    04,  12,      6.606
6555,2001,    04,  13,      6.733
6556,2001,    04,  14,      6.845
6557,2001,    04,  15,      6.985
6558,2001,    04,  16,      7.099
6559,2001,    04,  17,      7.192
6560,2001,    04,  18,      7.313
6561,2001,    04,  19,      7.427
6562,2001,    04,  20,      7.496
6563,2001,    04,  21,      7.608
6564,2001,    04,  22,      7.691
6565,2001,    04,  23,      7.755
6566,2001,    04,  24,      7.925
6567,2001,    04,  25,      8.049
6568,2001,    04,  26,      8.224
6569,2001,    04,  27,      8.246
6570,2001,    04,  28,      8.322
6571,2001,    04,  29,      8.441
6572,2001,    04,  30,      8.580
6573,2001,    05,  01,      8.759
6574,2001,    05,  02,      8.887
6575,2001,    05,  03,      8.977
6576,2001,    05,  04,      9.116
6577,2001,    05,  05,      9.227
6578,2001,    05,  06,      9.396
6579,2001,    05,  07,      9.514
6580,2001,    05,  08,      9.641
6581,2001,    05,  09,      9.788
6582,2001,    05,  10,      9.805
6583,2001,    05,  11,      9.823
6584,2001,    05,  12,      9.916
6585,2001,    05,  13,      9.997
6586,2001,    05,  14,     10.130
6587,2001,    05,  15,     10.205
6588,2001,    05,  16,     10.316
6589,2001,    05,  17,     10.421
6590,2001,    05,  18,     10.571
6591,2001,    05,  19,     10.633
6592,2001,    05,  20,     10.750
6593,2001,    05,  21,     10.840
6594,2001,    05,  22,     10.953
6595,2001,    05,  23,     10.999
6596,2001,    05,  24,     11.144
6597,2001,    05,  25,     11.227
6598,2001,    05,  26,     11.342
6599,2001,    05,  27,     11.390
6600,2001,    05,  28,     11.463
6601,2001,    05,  29,     11.565
6602,2001,    05,  30,     11.664
6603,2001,    05,  31,     11.768
6604,2001,    06,  01,     11.905
6605,2001,    06,  02,     12.046
6606,2001,    06,  03,     12.083
6607,2001,    06,  04,     12.112
6608,2001,    06,  05,     12.143
6609,2001,    06,  06,     12.314
6610,2001,    06,  07,     12.560
6611,2001,    06,  08,     12.656
6612,2001,    06,  09,     12.761
6613,2001,    06,  10,     12.824
6614,2001,    06,  11,     12.960
6615,2001,    06,  12,     13.149
6616,2001,    06,  13,     13.256
6617,2001,    06,  14,     13.396
6618,2001,    06,  15,     13.465
6619,2001,    06,  16,     13.600
6620,2001,    06,  17,     13.647
6621,2001,    06,  18,     13.737
6622,2001,    06,  19,     13.882
6623,2001,    06,  20,     14.005
6624,2001,    06,  21,     14.094
6625,2001,    06,  22,     14.178
6626,2001,    06,  23,     14.297
6627,2001,    06,  24,     14.368
6628,2001,    06,  25,     14.326
6629,2001,    06,  26,     14.361
6630,2001,    06,  27,     14.436
6631,2001,    06,  28,     14.595
6632,2001,    06,  29,     14.670
6633,2001,    06,  30,     14.716
6634,2001,    07,  01,     14.821
6635,2001,    07,  02,     14.933
6636,2001,    07,  03,     15.045
6637,2001,    07,  04,     15.097
6638,2001,    07,  05,     15.079
6639,2001,    07,  06,     15.162
6640,2001,    07,  07,     15.291
6641,2001,    07,  08,     15.385
6642,2001,    07,  09,     15.457
6643,2001,    07,  10,     15.541
6644,2001,    07,  11,     15.636
6645,2001,    07,  12,     15.607
6646,2001,    07,  13,     15.635
6647,2001,    07,  14,     15.720
6648,2001,    07,  15,     15.789
6649,2001,    07,  16,     15.779
6650,2001,    07,  17,     15.775
6651,2001,    07,  18,     15.804
6652,2001,    07,  19,     15.832
6653,2001,    07,  20,     15.939
6654,2001,    07,  21,     16.053
6655,2001,    07,  22,     16.162
6656,2001,    07,  23,     16.302
6657,2001,    07,  24,     16.376
6658,2001,    07,  25,     16.431
6659,2001,    07,  26,     16.579
6660,2001,    07,  27,     16.725
6661,2001,    07,  28,     16.907
6662,2001,    07,  29,     16.849
6663,2001,    07,  30,     16.845
6664,2001,    07,  31,     16.852
6665,2001,    08,  01,     16.905
6666,2001,    08,  02,     17.055
6667,2001,    08,  03,     17.092
6668,2001,    08,  04,     17.240
6669,2001,    08,  05,     17.172
6670,2001,    08,  06,     17.198
6671,2001,    08,  07,     17.265
6672,2001,    08,  08,     17.317
6673,2001,    08,  09,     17.317
6674,2001,    08,  10,     17.321
6675,2001,    08,  11,     17.332
6676,2001,    08,  12,     17.367
6677,2001,    08,  13,     17.395
6678,2001,    08,  14,     17.452
6679,2001,    08,  15,     17.615
6680,2001,    08,  16,     17.663
6681,2001,    08,  17,     17.698
6682,2001,    08,  18,     17.662
6683,2001,    08,  19,     17.574
6684,2001,    08,  20,     17.553
6685,2001,    08,  21,     17.554
6686,2001,    08,  22,     17.591
6687,2001,    08,  23,     17.618
6688,2001,    08,  24,     17.569
6689,2001,    08,  25,     17.484
6690,2001,    08,  26,     17.466
6691,2001,    08,  27,     17.569
6692,2001,    08,  28,     17.505
6693,2001,    08,  29,     17.521
6694,2001,    08,  30,     17.508
6695,2001,    08,  31,     17.527
6696,2001,    09,  01,     17.596
6697,2001,    09,  02,     17.620
6698,2001,    09,  03,     17.707
6699,2001,    09,  04,     17.848
6700,2001,    09,  05,     17.798
6701,2001,    09,  06,     17.754
6702,2001,    09,  07,     17.800
6703,2001,    09,  08,     17.904
6704,2001,    09,  09,     18.003
6705,2001,    09,  10,     18.149
6706,2001,    09,  11,     18.217
6707,2001,    09,  12,     18.200
6708,2001,    09,  13,     18.301
6709,2001,    09,  14,     18.298
6710,2001,    09,  15,     18.224
6711,2001,    09,  16,     18.229
6712,2001,    09,  17,     18.210
6713,2001,    09,  18,     18.239
6714,2001,    09,  19,     18.368
6715,2001,    09,  20,     18.426
6716,2001,    09,  21,     18.480
6717,2001,    09,  22,     18.480
6718,2001,    09,  23,     18.430
6719,2001,    09,  24,     18.412
6720,2001,    09,  25,     18.418
6721,2001,    09,  26,     18.386
6722,2001,    09,  27,     18.459
6723,2001,    09,  28,     18.494
6724,2001,    09,  29,     18.453
6725,2001,    09,  30,     18.346
6726,2001,    10,  01,     18.317
6727,2001,    10,  02,     18.295
6728,2001,    10,  03,     18.180
6729,2001,    10,  04,     18.102
6730,2001,    10,  05,     18.067
6731,2001,    10,  06,     18.014
6732,2001,    10,  07,     18.005
6733,2001,    10,  08,     17.964
6734,2001,    10,  09,     17.937
6735,2001,    10,  10,     17.952
6736,2001,    10,  11,     17.898
6737,2001,    10,  12,     17.944
6738,2001,    10,  13,     17.855
6739,2001,    10,  14,     17.829
6740,2001,    10,  15,     17.798
6741,2001,    10,  16,     17.882
6742,2001,    10,  17,     17.805
6743,2001,    10,  18,     17.775
6744,2001,    10,  19,     17.768
6745,2001,    10,  20,     17.676
6746,2001,    10,  21,     17.670
6747,2001,    10,  22,     17.478
6748,2001,    10,  23,     17.412
6749,2001,    10,  24,     17.419
6750,2001,    10,  25,     17.356
6751,2001,    10,  26,     17.280
6752,2001,    10,  27,     17.326
6753,2001,    10,  28,     17.238
6754,2001,    10,  29,     17.137
6755,2001,    10,  30,     17.087
6756,2001,    10,  31,     17.040
6757,2001,    11,  01,     16.924
6758,2001,    11,  02,     16.848
6759,2001,    11,  03,     16.849
6760,2001,    11,  04,     16.767
6761,2001,    11,  05,     16.669
6762,2001,    11,  06,     16.561
6763,2001,    11,  07,     16.558
6764,2001,    11,  08,     16.385
6765,2001,    11,  09,     16.317
6766,2001,    11,  10,     16.219
6767,2001,    11,  11,     16.131
6768,2001,    11,  12,     16.066
6769,2001,    11,  13,     15.985
6770,2001,    11,  14,     15.932
6771,2001,    11,  15,     15.887
6772,2001,    11,  16,     15.732
6773,2001,    11,  17,     15.571
6774,2001,    11,  18,     15.560
6775,2001,    11,  19,     15.451
6776,2001,    11,  20,     15.259
6777,2001,    11,  21,     15.080
6778,2001,    11,  22,     14.875
6779,2001,    11,  23,     14.729
6780,2001,    11,  24,     14.579
6781,2001,    11,  25,     14.659
6782,2001,    11,  26,     14.359
6783,2001,    11,  27,     14.312
6784,2001,    11,  28,     14.183
6785,2001,    11,  29,     13.992
6786,2001,    11,  30,     13.870
6787,2001,    12,  01,     13.657
6788,2001,    12,  02,     13.478
6789,2001,    12,  03,     13.287
6790,2001,    12,  04,     13.075
6791,2001,    12,  05,     12.844
6792,2001,    12,  06,     12.541
6793,2001,    12,  07,     12.262
6794,2001,    12,  08,     12.218
6795,2001,    12,  09,     11.902
6796,2001,    12,  10,     11.575
6797,2001,    12,  11,     11.366
6798,2001,    12,  12,     11.213
6799,2001,    12,  13,     11.059
6800,2001,    12,  14,     10.755
6801,2001,    12,  15,     10.459
6802,2001,    12,  16,     10.177
6803,2001,    12,  17,     10.028
6804,2001,    12,  18,      9.757
6805,2001,    12,  19,      9.611
6806,2001,    12,  20,      9.370
6807,2001,    12,  21,      9.168
6808,2001,    12,  22,      8.973
6809,2001,    12,  23,      8.758
6810,2001,    12,  24,      8.594
6811,2001,    12,  25,      8.414
6812,2001,    12,  26,      8.200
6813,2001,    12,  27,      7.957
6814,2001,    12,  28,      7.732
6815,2001,    12,  29,      7.658
6816,2001,    12,  30,      7.404
6817,2001,    12,  31,      7.231
6818,2002,    01,  01,      6.956
6819,2002,    01,  02,      6.661
6820,2002,    01,  03,      6.463
6821,2002,    01,  04,      6.259
6822,2002,    01,  05,      5.947
6823,2002,    01,  06,      5.811
6824,2002,    01,  07,      5.733
6825,2002,    01,  08,      5.597
6826,2002,    01,  09,      5.380
6827,2002,    01,  10,      5.205
6828,2002,    01,  11,      5.041
6829,2002,    01,  12,      4.951
6830,2002,    01,  13,      4.803
6831,2002,    01,  14,      4.718
6832,2002,    01,  15,      4.609
6833,2002,    01,  16,      4.558
6834,2002,    01,  17,      4.420
6835,2002,    01,  18,      4.266
6836,2002,    01,  19,      4.233
6837,2002,    01,  20,      4.229
6838,2002,    01,  21,      4.090
6839,2002,    01,  22,      3.996
6840,2002,    01,  23,      3.934
6841,2002,    01,  24,      3.871
6842,2002,    01,  25,      3.752
6843,2002,    01,  26,      3.708
6844,2002,    01,  27,      3.647
6845,2002,    01,  28,      3.603
6846,2002,    01,  29,      3.587
6847,2002,    01,  30,      3.478
6848,2002,    01,  31,      3.422
6849,2002,    02,  01,      3.400
6850,2002,    02,  02,      3.357
6851,2002,    02,  03,      3.305
6852,2002,    02,  04,      3.282
6853,2002,    02,  05,      3.275
6854,2002,    02,  06,      3.224
6855,2002,    02,  07,      3.183
6856,2002,    02,  08,      3.096
6857,2002,    02,  09,      3.040
6858,2002,    02,  10,      3.052
6859,2002,    02,  11,      3.017
6860,2002,    02,  12,      2.906
6861,2002,    02,  13,      2.893
6862,2002,    02,  14,      2.856
6863,2002,    02,  15,      2.776
6864,2002,    02,  16,      2.750
6865,2002,    02,  17,      2.770
6866,2002,    02,  18,      2.729
6867,2002,    02,  19,      2.749
6868,2002,    02,  20,      2.697
6869,2002,    02,  21,      2.727
6870,2002,    02,  22,      2.716
6871,2002,    02,  23,      2.765
6872,2002,    02,  24,      2.727
6873,2002,    02,  25,      2.846
6874,2002,    02,  26,      2.859
6875,2002,    02,  27,      2.902
6876,2002,    02,  28,      2.992
6877,2002,    03,  01,      3.016
6878,2002,    03,  02,      3.074
6879,2002,    03,  03,      3.138
6880,2002,    03,  04,      3.154
6881,2002,    03,  05,      3.142
6882,2002,    03,  06,      3.227
6883,2002,    03,  07,      3.281
6884,2002,    03,  08,      3.304
6885,2002,    03,  09,      3.380
6886,2002,    03,  10,      3.443
6887,2002,    03,  11,      3.516
6888,2002,    03,  12,      3.646
6889,2002,    03,  13,      3.673
6890,2002,    03,  14,      3.697
6891,2002,    03,  15,      3.639
6892,2002,    03,  16,      3.664
6893,2002,    03,  17,      3.775
6894,2002,    03,  18,      3.802
6895,2002,    03,  19,      3.884
6896,2002,    03,  20,      3.890
6897,2002,    03,  21,      3.951
6898,2002,    03,  22,      4.013
